country,year,macro_region,meso_region,development_level,gdp_per_capita,gdp_volume,hdi,ECI,code,country_population_2018,country_population_2018_level,lat,lon,count,relative_1M_count
guadeloupe,2013,Europe,Western Europe,Developed economies,26855.0,11556000.0,,,GLP,399848.0,100k-1M,16.15,-61.35,4,10.003801444548929
guadeloupe,2014,Europe,Western Europe,Developed economies,26855.0,11556000.0,,,GLP,399848.0,100k-1M,16.15,-61.35,6,15.005702166823394
guadeloupe,2015,Europe,Western Europe,Developed economies,26855.0,11556000.0,,,GLP,399848.0,100k-1M,16.15,-61.35,3,7.502851083411697
guadeloupe,2016,Europe,Western Europe,Developed economies,26855.0,11556000.0,,,GLP,399848.0,100k-1M,16.15,-61.35,2,5.001900722274464
guadeloupe,2017,Europe,Western Europe,Developed economies,26855.0,11556000.0,,,GLP,399848.0,100k-1M,16.15,-61.35,1,2.500950361137232
guadeloupe,2018,Europe,Western Europe,Developed economies,26855.0,11556000.0,,,GLP,399848.0,100k-1M,16.15,-61.35,2,5.001900722274464
guam,2012,Oceania,Oceania,Developing economies,35600.0,5793000000.0,,,GUM,165770.0,100k-1M,13.28,144.47,1,6.032454605779091
guam,2016,Oceania,Oceania,Developing economies,35600.0,5793000000.0,,,GUM,165770.0,100k-1M,13.28,144.47,1,6.032454605779091
guatemala,2008,Americas,Central America,Developing economies,8167.0,138141876244.0,0.6509999999999999,-0.616793,GTM,17247855.0,5-50M,15.3,-90.15,1,0.05797822395886329
guatemala,2009,Americas,Central America,Developing economies,8167.0,138141876244.0,0.6509999999999999,-0.616793,GTM,17247855.0,5-50M,15.3,-90.15,1,0.05797822395886329
guatemala,2010,Americas,Central America,Developing economies,8167.0,138141876244.0,0.6509999999999999,-0.616793,GTM,17247855.0,5-50M,15.3,-90.15,36,2.0872160625190785
guatemala,2011,Americas,Central America,Developing economies,8167.0,138141876244.0,0.6509999999999999,-0.616793,GTM,17247855.0,5-50M,15.3,-90.15,75,4.348366796914747
guatemala,2012,Americas,Central America,Developing economies,8167.0,138141876244.0,0.6509999999999999,-0.616793,GTM,17247855.0,5-50M,15.3,-90.15,113,6.551539307351552
guatemala,2013,Americas,Central America,Developing economies,8167.0,138141876244.0,0.6509999999999999,-0.616793,GTM,17247855.0,5-50M,15.3,-90.15,112,6.493561083392689
guatemala,2014,Americas,Central America,Developing economies,8167.0,138141876244.0,0.6509999999999999,-0.616793,GTM,17247855.0,5-50M,15.3,-90.15,87,5.044105484421106
guatemala,2015,Americas,Central America,Developing economies,8167.0,138141876244.0,0.6509999999999999,-0.616793,GTM,17247855.0,5-50M,15.3,-90.15,101,5.855800619845192
guatemala,2016,Americas,Central America,Developing economies,8167.0,138141876244.0,0.6509999999999999,-0.616793,GTM,17247855.0,5-50M,15.3,-90.15,135,7.827060234446544
guatemala,2017,Americas,Central America,Developing economies,8167.0,138141876244.0,0.6509999999999999,-0.616793,GTM,17247855.0,5-50M,15.3,-90.15,108,6.261648187557236
guatemala,2018,Americas,Central America,Developing economies,8167.0,138141876244.0,0.6509999999999999,-0.616793,GTM,17247855.0,5-50M,15.3,-90.15,76,4.40634502087361
guinea,2018,Africa,Western Africa,Developing economies,2435.0,29387093923.0,0.466,-1.51688,GIN,12414292.0,5-50M,11.0,-10.0,1,0.08055231824738777
guyana,2015,Americas,South America,Developing economies,8140.0,6310620920.0,0.67,,GUY,779007.0,100k-1M,5.0,-59.0,1,1.283685512453675
haiti,2011,Americas,Caribbean,Developing economies,1819.0,19972602911.0,0.503,,HTI,11123183.0,5-50M,19.0,-72.25,3,0.2697069714667106
haiti,2012,Americas,Caribbean,Developing economies,1819.0,19972602911.0,0.503,,HTI,11123183.0,5-50M,19.0,-72.25,4,0.3596092952889474
haiti,2013,Americas,Caribbean,Developing economies,1819.0,19972602911.0,0.503,,HTI,11123183.0,5-50M,19.0,-72.25,8,0.7192185905778948
haiti,2014,Americas,Caribbean,Developing economies,1819.0,19972602911.0,0.503,,HTI,11123183.0,5-50M,19.0,-72.25,2,0.1798046476444737
haiti,2015,Americas,Caribbean,Developing economies,1819.0,19972602911.0,0.503,,HTI,11123183.0,5-50M,19.0,-72.25,1,0.08990232382223685
honduras,2009,Americas,Central America,Developing economies,4917.0,46359852557.0,0.623,-0.744556,HND,9587523.0,5-50M,15.0,-86.3,2,0.2086044539345564
honduras,2012,Americas,Central America,Developing economies,4917.0,46359852557.0,0.623,-0.744556,HND,9587523.0,5-50M,15.0,-86.3,16,1.6688356314764512
honduras,2013,Americas,Central America,Developing economies,4917.0,46359852557.0,0.623,-0.744556,HND,9587523.0,5-50M,15.0,-86.3,55,5.736622483200301
honduras,2014,Americas,Central America,Developing economies,4917.0,46359852557.0,0.623,-0.744556,HND,9587523.0,5-50M,15.0,-86.3,87,9.074293746153204
honduras,2015,Americas,Central America,Developing economies,4917.0,46359852557.0,0.623,-0.744556,HND,9587523.0,5-50M,15.0,-86.3,53,5.528018029265745
honduras,2016,Americas,Central America,Developing economies,4917.0,46359852557.0,0.623,-0.744556,HND,9587523.0,5-50M,15.0,-86.3,24,2.503253447214677
honduras,2017,Americas,Central America,Developing economies,4917.0,46359852557.0,0.623,-0.744556,HND,9587523.0,5-50M,15.0,-86.3,28,2.9204623550837896
honduras,2018,Americas,Central America,Developing economies,4917.0,46359852557.0,0.623,-0.744556,HND,9587523.0,5-50M,15.0,-86.3,26,2.711857901149233
hong kong,2007,Asia,Eastern Asia,Developing economies,61500.0,455900000000.0,,,HKG,7371728.0,5-50M,22.15,114.1,5,0.678267022331806
hong kong,2008,Asia,Eastern Asia,Developing economies,61500.0,455900000000.0,,,HKG,7371728.0,5-50M,22.15,114.1,28,3.7982953250581137
hong kong,2009,Asia,Eastern Asia,Developing economies,61500.0,455900000000.0,,,HKG,7371728.0,5-50M,22.15,114.1,136,18.448863007425125
hong kong,2010,Asia,Eastern Asia,Developing economies,61500.0,455900000000.0,,,HKG,7371728.0,5-50M,22.15,114.1,297,40.28906112650928
hong kong,2011,Asia,Eastern Asia,Developing economies,61500.0,455900000000.0,,,HKG,7371728.0,5-50M,22.15,114.1,319,43.273436024769225
hong kong,2012,Asia,Eastern Asia,Developing economies,61500.0,455900000000.0,,,HKG,7371728.0,5-50M,22.15,114.1,704,95.4999967443183
hong kong,2013,Asia,Eastern Asia,Developing economies,61500.0,455900000000.0,,,HKG,7371728.0,5-50M,22.15,114.1,1415,191.94956731990112
hong kong,2014,Asia,Eastern Asia,Developing economies,61500.0,455900000000.0,,,HKG,7371728.0,5-50M,22.15,114.1,2330,316.0724324066216
hong kong,2015,Asia,Eastern Asia,Developing economies,61500.0,455900000000.0,,,HKG,7371728.0,5-50M,22.15,114.1,2738,371.419021428897
hong kong,2016,Asia,Eastern Asia,Developing economies,61500.0,455900000000.0,,,HKG,7371728.0,5-50M,22.15,114.1,3016,409.13066787054544
hong kong,2017,Asia,Eastern Asia,Developing economies,61500.0,455900000000.0,,,HKG,7371728.0,5-50M,22.15,114.1,3924,532.3039591260014
hong kong,2018,Asia,Eastern Asia,Developing economies,61500.0,455900000000.0,,,HKG,7371728.0,5-50M,22.15,114.1,4234,574.3565145105733
hungary,2007,Europe,Eastern Europe,Developed economies,28799.0,281880134196.0,0.845,1.38444,HUN,9707502.0,5-50M,47.0,20.0,13,1.3391704683656
hungary,2008,Europe,Eastern Europe,Developed economies,28799.0,281880134196.0,0.845,1.38444,HUN,9707502.0,5-50M,47.0,20.0,46,4.738603195755201
hungary,2009,Europe,Eastern Europe,Developed economies,28799.0,281880134196.0,0.845,1.38444,HUN,9707502.0,5-50M,47.0,20.0,190,19.572491460728003
hungary,2010,Europe,Eastern Europe,Developed economies,28799.0,281880134196.0,0.845,1.38444,HUN,9707502.0,5-50M,47.0,20.0,412,42.441402535894404
hungary,2011,Europe,Eastern Europe,Developed economies,28799.0,281880134196.0,0.845,1.38444,HUN,9707502.0,5-50M,47.0,20.0,599,61.704854657768806
hungary,2012,Europe,Eastern Europe,Developed economies,28799.0,281880134196.0,0.845,1.38444,HUN,9707502.0,5-50M,47.0,20.0,1265,130.311587883268
hungary,2013,Europe,Eastern Europe,Developed economies,28799.0,281880134196.0,0.845,1.38444,HUN,9707502.0,5-50M,47.0,20.0,1727,177.90364606672242
hungary,2014,Europe,Eastern Europe,Developed economies,28799.0,281880134196.0,0.845,1.38444,HUN,9707502.0,5-50M,47.0,20.0,2097,216.01849785866642
hungary,2015,Europe,Eastern Europe,Developed economies,28799.0,281880134196.0,0.845,1.38444,HUN,9707502.0,5-50M,47.0,20.0,1950,200.87557025484003
hungary,2016,Europe,Eastern Europe,Developed economies,28799.0,281880134196.0,0.845,1.38444,HUN,9707502.0,5-50M,47.0,20.0,2196,226.21679604083522
hungary,2017,Europe,Eastern Europe,Developed economies,28799.0,281880134196.0,0.845,1.38444,HUN,9707502.0,5-50M,47.0,20.0,2304,237.34221223956482
hungary,2018,Europe,Eastern Europe,Developed economies,28799.0,281880134196.0,0.845,1.38444,HUN,9707502.0,5-50M,47.0,20.0,2426,249.90981201961122
iceland,2008,Europe,Northern Europe,Developed economies,55322.0,18997605752.0,0.938,,ISL,336712.0,100k-1M,65.0,-18.0,1,2.9698971227636677
iceland,2009,Europe,Northern Europe,Developed economies,55322.0,18997605752.0,0.938,,ISL,336712.0,100k-1M,65.0,-18.0,51,151.46475326094705
iceland,2010,Europe,Northern Europe,Developed economies,55322.0,18997605752.0,0.938,,ISL,336712.0,100k-1M,65.0,-18.0,81,240.56166694385706
iceland,2011,Europe,Northern Europe,Developed economies,55322.0,18997605752.0,0.938,,ISL,336712.0,100k-1M,65.0,-18.0,112,332.62847774953076
iceland,2012,Europe,Northern Europe,Developed economies,55322.0,18997605752.0,0.938,,ISL,336712.0,100k-1M,65.0,-18.0,186,552.4008648340422
iceland,2013,Europe,Northern Europe,Developed economies,55322.0,18997605752.0,0.938,,ISL,336712.0,100k-1M,65.0,-18.0,208,617.7386015348428
iceland,2014,Europe,Northern Europe,Developed economies,55322.0,18997605752.0,0.938,,ISL,336712.0,100k-1M,65.0,-18.0,332,986.0058447575376
iceland,2015,Europe,Northern Europe,Developed economies,55322.0,18997605752.0,0.938,,ISL,336712.0,100k-1M,65.0,-18.0,141,418.7554943096771
iceland,2016,Europe,Northern Europe,Developed economies,55322.0,18997605752.0,0.938,,ISL,336712.0,100k-1M,65.0,-18.0,120,356.3876547316401
iceland,2017,Europe,Northern Europe,Developed economies,55322.0,18997605752.0,0.938,,ISL,336712.0,100k-1M,65.0,-18.0,113,335.5983748722944
iceland,2018,Europe,Northern Europe,Developed economies,55322.0,18997605752.0,0.938,,ISL,336712.0,100k-1M,65.0,-18.0,210,623.6783957803701
india,2004,Asia,Southern Asia,Developing economies,7169.0,9596835216103.0,0.647,0.35980700000000004,IND,1352642283.0,>500M,20.0,77.0,4,0.0029571750419693185
india,2005,Asia,Southern Asia,Developing economies,7169.0,9596835216103.0,0.647,0.35980700000000004,IND,1352642283.0,>500M,20.0,77.0,22,0.016264462730831254
india,2006,Asia,Southern Asia,Developing economies,7169.0,9596835216103.0,0.647,0.35980700000000004,IND,1352642283.0,>500M,20.0,77.0,34,0.02513598785673921
india,2007,Asia,Southern Asia,Developing economies,7169.0,9596835216103.0,0.647,0.35980700000000004,IND,1352642283.0,>500M,20.0,77.0,59,0.04361833186904745
india,2008,Asia,Southern Asia,Developing economies,7169.0,9596835216103.0,0.647,0.35980700000000004,IND,1352642283.0,>500M,20.0,77.0,189,0.1397265207330503
india,2009,Asia,Southern Asia,Developing economies,7169.0,9596835216103.0,0.647,0.35980700000000004,IND,1352642283.0,>500M,20.0,77.0,547,0.40439368698930434
india,2010,Asia,Southern Asia,Developing economies,7169.0,9596835216103.0,0.647,0.35980700000000004,IND,1352642283.0,>500M,20.0,77.0,689,0.5093734009792151
india,2011,Asia,Southern Asia,Developing economies,7169.0,9596835216103.0,0.647,0.35980700000000004,IND,1352642283.0,>500M,20.0,77.0,1093,0.8080480802181164
india,2012,Asia,Southern Asia,Developing economies,7169.0,9596835216103.0,0.647,0.35980700000000004,IND,1352642283.0,>500M,20.0,77.0,2383,1.7617370312532217
india,2013,Asia,Southern Asia,Developing economies,7169.0,9596835216103.0,0.647,0.35980700000000004,IND,1352642283.0,>500M,20.0,77.0,3860,2.8536739155003925
india,2014,Asia,Southern Asia,Developing economies,7169.0,9596835216103.0,0.647,0.35980700000000004,IND,1352642283.0,>500M,20.0,77.0,5864,4.335218611527021
india,2015,Asia,Southern Asia,Developing economies,7169.0,9596835216103.0,0.647,0.35980700000000004,IND,1352642283.0,>500M,20.0,77.0,6805,5.0308940401503035
india,2016,Asia,Southern Asia,Developing economies,7169.0,9596835216103.0,0.647,0.35980700000000004,IND,1352642283.0,>500M,20.0,77.0,9161,6.7726701398702325
india,2017,Asia,Southern Asia,Developing economies,7169.0,9596835216103.0,0.647,0.35980700000000004,IND,1352642283.0,>500M,20.0,77.0,12970,9.588640073585516
india,2018,Asia,Southern Asia,Developing economies,7169.0,9596835216103.0,0.647,0.35980700000000004,IND,1352642283.0,>500M,20.0,77.0,14197,10.495753517709604
indonesia,2007,Asia,South-eastern Asia,Developing economies,12279.0,3249635337374.0,0.7070000000000001,-0.305644,IDN,267670549.0,100-500M,-5.0,120.0,4,0.014943743400025678
indonesia,2008,Asia,South-eastern Asia,Developing economies,12279.0,3249635337374.0,0.7070000000000001,-0.305644,IDN,267670549.0,100-500M,-5.0,120.0,32,0.11954994720020543
indonesia,2009,Asia,South-eastern Asia,Developing economies,12279.0,3249635337374.0,0.7070000000000001,-0.305644,IDN,267670549.0,100-500M,-5.0,120.0,157,0.5865419284510078
indonesia,2010,Asia,South-eastern Asia,Developing economies,12279.0,3249635337374.0,0.7070000000000001,-0.305644,IDN,267670549.0,100-500M,-5.0,120.0,293,1.094629204051881
indonesia,2011,Asia,South-eastern Asia,Developing economies,12279.0,3249635337374.0,0.7070000000000001,-0.305644,IDN,267670549.0,100-500M,-5.0,120.0,543,2.0286131665534857
indonesia,2012,Asia,South-eastern Asia,Developing economies,12279.0,3249635337374.0,0.7070000000000001,-0.305644,IDN,267670549.0,100-500M,-5.0,120.0,1014,3.7882389519065094
indonesia,2013,Asia,South-eastern Asia,Developing economies,12279.0,3249635337374.0,0.7070000000000001,-0.305644,IDN,267670549.0,100-500M,-5.0,120.0,1503,5.615111582559649
indonesia,2014,Asia,South-eastern Asia,Developing economies,12279.0,3249635337374.0,0.7070000000000001,-0.305644,IDN,267670549.0,100-500M,-5.0,120.0,2045,7.639988813263128
indonesia,2015,Asia,South-eastern Asia,Developing economies,12279.0,3249635337374.0,0.7070000000000001,-0.305644,IDN,267670549.0,100-500M,-5.0,120.0,1864,6.963784424411966
indonesia,2016,Asia,South-eastern Asia,Developing economies,12279.0,3249635337374.0,0.7070000000000001,-0.305644,IDN,267670549.0,100-500M,-5.0,120.0,2214,8.271361971914214
indonesia,2017,Asia,South-eastern Asia,Developing economies,12279.0,3249635337374.0,0.7070000000000001,-0.305644,IDN,267670549.0,100-500M,-5.0,120.0,2083,7.781954375563372
indonesia,2018,Asia,South-eastern Asia,Developing economies,12279.0,3249635337374.0,0.7070000000000001,-0.305644,IDN,267670549.0,100-500M,-5.0,120.0,2012,7.516702930212916
iran,2008,Asia,Southern Asia,Developing economies,21011.0,1695063643475.0,0.797,-0.158038,IRN,81800204.0,50-100M,32.0,53.0,7,0.08557435871431324
iran,2009,Asia,Southern Asia,Developing economies,21011.0,1695063643475.0,0.797,-0.158038,IRN,81800204.0,50-100M,32.0,53.0,10,0.12224908387759033
iran,2010,Asia,Southern Asia,Developing economies,21011.0,1695063643475.0,0.797,-0.158038,IRN,81800204.0,50-100M,32.0,53.0,14,0.17114871742862647
iran,2011,Asia,Southern Asia,Developing economies,21011.0,1695063643475.0,0.797,-0.158038,IRN,81800204.0,50-100M,32.0,53.0,26,0.31784761808173484
iran,2012,Asia,Southern Asia,Developing economies,21011.0,1695063643475.0,0.797,-0.158038,IRN,81800204.0,50-100M,32.0,53.0,104,1.2713904723269394
iran,2013,Asia,Southern Asia,Developing economies,21011.0,1695063643475.0,0.797,-0.158038,IRN,81800204.0,50-100M,32.0,53.0,183,2.237158234959903
iran,2014,Asia,Southern Asia,Developing economies,21011.0,1695063643475.0,0.797,-0.158038,IRN,81800204.0,50-100M,32.0,53.0,154,1.882635891714891
iran,2015,Asia,Southern Asia,Developing economies,21011.0,1695063643475.0,0.797,-0.158038,IRN,81800204.0,50-100M,32.0,53.0,97,1.1858161136126262
iran,2016,Asia,Southern Asia,Developing economies,21011.0,1695063643475.0,0.797,-0.158038,IRN,81800204.0,50-100M,32.0,53.0,83,1.0146673961839998
iran,2017,Asia,Southern Asia,Developing economies,21011.0,1695063643475.0,0.797,-0.158038,IRN,81800204.0,50-100M,32.0,53.0,131,1.6014629987964333
iran,2018,Asia,Southern Asia,Developing economies,21011.0,1695063643475.0,0.797,-0.158038,IRN,81800204.0,50-100M,32.0,53.0,166,2.0293347923679996
iraq,2011,Asia,Western Asia,Developing economies,17415.0,653999308119.0,0.6890000000000001,,IRQ,38433604.0,5-50M,33.0,44.0,2,0.05203779484224274
iraq,2012,Asia,Western Asia,Developing economies,17415.0,653999308119.0,0.6890000000000001,,IRQ,38433604.0,5-50M,33.0,44.0,11,0.2862078716323351
iraq,2013,Asia,Western Asia,Developing economies,17415.0,653999308119.0,0.6890000000000001,,IRQ,38433604.0,5-50M,33.0,44.0,32,0.8326047174758838
iraq,2014,Asia,Western Asia,Developing economies,17415.0,653999308119.0,0.6890000000000001,,IRQ,38433604.0,5-50M,33.0,44.0,19,0.49435905100130606
iraq,2015,Asia,Western Asia,Developing economies,17415.0,653999308119.0,0.6890000000000001,,IRQ,38433604.0,5-50M,33.0,44.0,52,1.3529826658983113
iraq,2016,Asia,Western Asia,Developing economies,17415.0,653999308119.0,0.6890000000000001,,IRQ,38433604.0,5-50M,33.0,44.0,35,0.910661409739248
iraq,2017,Asia,Western Asia,Developing economies,17415.0,653999308119.0,0.6890000000000001,,IRQ,38433604.0,5-50M,33.0,44.0,205,5.333873971329881
iraq,2018,Asia,Western Asia,Developing economies,17415.0,653999308119.0,0.6890000000000001,,IRQ,38433604.0,5-50M,33.0,44.0,56,1.4570582555827967
ireland,2006,Europe,Northern Europe,Developed economies,77596.0,373035786125.0,0.9420000000000001,1.40023,IRL,4818694.0,1-5M,53.0,-8.0,1,0.20752510950062403
ireland,2007,Europe,Northern Europe,Developed economies,77596.0,373035786125.0,0.9420000000000001,1.40023,IRL,4818694.0,1-5M,53.0,-8.0,79,16.394483650549297
ireland,2008,Europe,Northern Europe,Developed economies,77596.0,373035786125.0,0.9420000000000001,1.40023,IRL,4818694.0,1-5M,53.0,-8.0,245,50.843651827652884
ireland,2009,Europe,Northern Europe,Developed economies,77596.0,373035786125.0,0.9420000000000001,1.40023,IRL,4818694.0,1-5M,53.0,-8.0,352,73.04883854421966
ireland,2010,Europe,Northern Europe,Developed economies,77596.0,373035786125.0,0.9420000000000001,1.40023,IRL,4818694.0,1-5M,53.0,-8.0,615,127.62794234288377
ireland,2011,Europe,Northern Europe,Developed economies,77596.0,373035786125.0,0.9420000000000001,1.40023,IRL,4818694.0,1-5M,53.0,-8.0,801,166.22761270999985
ireland,2012,Europe,Northern Europe,Developed economies,77596.0,373035786125.0,0.9420000000000001,1.40023,IRL,4818694.0,1-5M,53.0,-8.0,1459,302.77913476141043
ireland,2013,Europe,Northern Europe,Developed economies,77596.0,373035786125.0,0.9420000000000001,1.40023,IRL,4818694.0,1-5M,53.0,-8.0,2226,461.9508937483891
ireland,2014,Europe,Northern Europe,Developed economies,77596.0,373035786125.0,0.9420000000000001,1.40023,IRL,4818694.0,1-5M,53.0,-8.0,2518,522.5482257225713
ireland,2015,Europe,Northern Europe,Developed economies,77596.0,373035786125.0,0.9420000000000001,1.40023,IRL,4818694.0,1-5M,53.0,-8.0,2753,571.3166264552179
ireland,2016,Europe,Northern Europe,Developed economies,77596.0,373035786125.0,0.9420000000000001,1.40023,IRL,4818694.0,1-5M,53.0,-8.0,3150,653.7040949269657
